,vector,curvaSA
0,"[0.    0.003 0.016 0.003 0.    0.001 0.    0.003 0.    0.    0.005 0.
 0.009 0.016 0.    0.002 0.01  0.007 0.006 0.016 0.007 0.    0.    0.014
 0.    0.008 0.015 0.    0.    0.016 0.009 0.    0.    0.    0.    0.
 0.014 0.01  0.    0.    0.    0.    0.017 0.016 0.011 0.004 0.    0.016
 0.006 0.017 0.007 0.    0.017 0.012 0.    0.007 0.011 0.004 0.016 0.016
 0.    0.008 0.    0.009 0.    0.    0.007 0.007 0.011 0.017 0.    0.018
 0.009 0.01  0.002 0.    0.008 0.006 0.    0.    0.    0.017 0.01  0.01
 0.003 0.001 0.012 0.009 0.012 0.008 0.002 0.    0.005 0.004 0.016 0.017
 0.    0.    0.    0.001 0.017 0.    0.    0.    0.002 0.01  0.006 0.
 0.015 0.    0.    0.004 0.015 0.008 0.004 0.    0.    0.    0.    0.
 0.015 0.014 0.001 0.01  0.005 0.012 0.006 0.    0.    0.016 0.    0.
 0.013 0.01  0.013 0.017 0.012 0.    0.    0.    0.012 0.003 0.    0.008
 0.002 0.    0.    0.    0.016 0.006 0.015 0.    0.    0.003 0.001 0.
 0.013 0.    0.008 0.    0.004 0.011 0.002 0.014 0.01  0.008 0.001 0.
 0.    0.    0.    0.015 0.017 0.   ]",0.17897371714643304
1,"[0.    0.003 0.013 0.003 0.    0.001 0.    0.039 0.    0.    0.004 0.
 0.007 0.013 0.    0.002 0.008 0.005 0.005 0.013 0.005 0.    0.    0.011
 0.    0.    0.012 0.    0.    0.003 0.007 0.    0.    0.    0.    0.
 0.016 0.008 0.    0.    0.    0.    0.075 0.    0.009 0.003 0.    0.013
 0.005 0.014 0.005 0.    0.014 0.005 0.007 0.022 0.009 0.003 0.013 0.013
 0.001 0.006 0.    0.025 0.    0.    0.005 0.013 0.025 0.014 0.012 0.015
 0.007 0.008 0.002 0.    0.006 0.005 0.    0.    0.    0.014 0.008 0.008
 0.022 0.001 0.009 0.007 0.    0.006 0.002 0.    0.004 0.003 0.    0.014
 0.    0.    0.    0.001 0.014 0.    0.    0.    0.002 0.008 0.005 0.
 0.012 0.    0.    0.003 0.01  0.035 0.    0.    0.    0.    0.    0.
 0.066 0.011 0.001 0.    0.004 0.009 0.007 0.    0.    0.013 0.    0.
 0.01  0.008 0.01  0.014 0.009 0.    0.    0.    0.009 0.007 0.    0.006
 0.002 0.    0.    0.    0.013 0.005 0.012 0.    0.    0.003 0.001 0.009
 0.01  0.    0.    0.    0.003 0.009 0.002 0.    0.    0.    0.001 0.
 0.    0.    0.    0.012 0.014 0.   ]",0.1802252816020025
2,"[0.    0.003 0.013 0.003 0.    0.001 0.    0.039 0.    0.    0.004 0.
 0.007 0.013 0.    0.002 0.008 0.005 0.005 0.013 0.005 0.    0.    0.011
 0.    0.    0.012 0.    0.    0.003 0.007 0.    0.    0.    0.    0.
 0.016 0.008 0.    0.    0.    0.    0.075 0.    0.009 0.003 0.    0.013
 0.005 0.014 0.005 0.    0.014 0.005 0.007 0.022 0.009 0.003 0.013 0.013
 0.001 0.006 0.    0.025 0.    0.    0.005 0.013 0.025 0.014 0.012 0.015
 0.007 0.008 0.002 0.    0.006 0.005 0.    0.    0.    0.014 0.008 0.008
 0.022 0.001 0.009 0.007 0.    0.006 0.002 0.    0.004 0.003 0.    0.014
 0.    0.    0.    0.001 0.014 0.    0.    0.    0.002 0.008 0.005 0.
 0.012 0.    0.    0.003 0.01  0.035 0.    0.    0.    0.    0.    0.
 0.066 0.011 0.001 0.    0.004 0.009 0.007 0.    0.    0.013 0.    0.
 0.01  0.008 0.01  0.014 0.009 0.    0.    0.    0.009 0.007 0.    0.006
 0.002 0.    0.    0.    0.013 0.005 0.012 0.    0.    0.003 0.001 0.009
 0.01  0.    0.    0.    0.003 0.009 0.002 0.    0.    0.    0.001 0.
 0.    0.    0.    0.012 0.014 0.   ]",0.1802252816020025
3,"[0.    0.002 0.008 0.002 0.    0.001 0.022 0.    0.    0.    0.05  0.
 0.004 0.008 0.    0.001 0.005 0.003 0.003 0.008 0.003 0.    0.    0.006
 0.    0.    0.007 0.052 0.027 0.002 0.004 0.    0.    0.    0.    0.
 0.009 0.005 0.    0.    0.    0.    0.099 0.    0.006 0.011 0.    0.008
 0.003 0.008 0.039 0.    0.008 0.003 0.004 0.013 0.006 0.002 0.    0.008
 0.001 0.    0.    0.015 0.    0.    0.003 0.008 0.015 0.008 0.007 0.009
 0.    0.005 0.001 0.    0.003 0.003 0.    0.013 0.    0.008 0.005 0.006
 0.013 0.001 0.006 0.024 0.    0.003 0.001 0.    0.046 0.05  0.    0.008
 0.    0.    0.    0.001 0.008 0.026 0.    0.    0.001 0.005 0.003 0.
 0.007 0.    0.    0.    0.    0.02  0.    0.    0.    0.    0.    0.
 0.039 0.039 0.    0.    0.002 0.006 0.004 0.    0.    0.008 0.    0.
 0.    0.005 0.006 0.008 0.006 0.    0.    0.    0.006 0.004 0.    0.
 0.001 0.    0.    0.    0.008 0.003 0.007 0.    0.    0.002 0.001 0.006
 0.006 0.    0.    0.    0.    0.006 0.    0.    0.    0.    0.001 0.054
 0.    0.    0.    0.007 0.008 0.   ]",0.5769712140175219
4,"[0.    0.002 0.008 0.002 0.    0.001 0.022 0.    0.    0.    0.05  0.
 0.004 0.008 0.    0.001 0.005 0.003 0.003 0.008 0.003 0.    0.    0.006
 0.    0.    0.007 0.052 0.027 0.002 0.004 0.    0.    0.    0.    0.
 0.009 0.005 0.    0.    0.    0.    0.099 0.    0.006 0.011 0.    0.008
 0.003 0.008 0.039 0.    0.008 0.003 0.004 0.013 0.006 0.002 0.    0.008
 0.001 0.    0.    0.015 0.    0.    0.003 0.008 0.015 0.008 0.007 0.009
 0.    0.005 0.001 0.    0.003 0.003 0.    0.013 0.    0.008 0.005 0.006
 0.013 0.001 0.006 0.024 0.    0.003 0.001 0.    0.046 0.05  0.    0.008
 0.    0.    0.    0.001 0.008 0.026 0.    0.    0.001 0.005 0.003 0.
 0.007 0.    0.    0.    0.    0.02  0.    0.    0.    0.    0.    0.
 0.039 0.039 0.    0.    0.002 0.006 0.004 0.    0.    0.008 0.    0.
 0.    0.005 0.006 0.008 0.006 0.    0.    0.    0.006 0.004 0.    0.
 0.001 0.    0.    0.    0.008 0.003 0.007 0.    0.    0.002 0.001 0.006
 0.006 0.    0.    0.    0.    0.006 0.    0.    0.    0.    0.001 0.054
 0.    0.    0.    0.007 0.008 0.   ]",0.5769712140175219
5,"[0.    0.002 0.008 0.002 0.    0.001 0.022 0.    0.    0.    0.05  0.
 0.004 0.008 0.    0.001 0.005 0.003 0.003 0.008 0.003 0.    0.    0.006
 0.    0.    0.007 0.052 0.027 0.002 0.004 0.    0.    0.    0.    0.
 0.009 0.005 0.    0.    0.    0.    0.099 0.    0.006 0.011 0.    0.008
 0.003 0.008 0.039 0.    0.008 0.003 0.004 0.013 0.006 0.002 0.    0.008
 0.001 0.    0.    0.015 0.    0.    0.003 0.008 0.015 0.008 0.007 0.009
 0.    0.005 0.001 0.    0.003 0.003 0.    0.013 0.    0.008 0.005 0.006
 0.013 0.001 0.006 0.024 0.    0.003 0.001 0.    0.046 0.05  0.    0.008
 0.    0.    0.    0.001 0.008 0.026 0.    0.    0.001 0.005 0.003 0.
 0.007 0.    0.    0.    0.    0.02  0.    0.    0.    0.    0.    0.
 0.039 0.039 0.    0.    0.002 0.006 0.004 0.    0.    0.008 0.    0.
 0.    0.005 0.006 0.008 0.006 0.    0.    0.    0.006 0.004 0.    0.
 0.001 0.    0.    0.    0.008 0.003 0.007 0.    0.    0.002 0.001 0.006
 0.006 0.    0.    0.    0.    0.006 0.    0.    0.    0.    0.001 0.054
 0.    0.    0.    0.007 0.008 0.   ]",0.5769712140175219
6,"[0.    0.002 0.008 0.002 0.    0.001 0.022 0.    0.    0.    0.05  0.
 0.004 0.008 0.    0.001 0.005 0.003 0.003 0.008 0.003 0.    0.    0.006
 0.    0.    0.007 0.052 0.027 0.002 0.004 0.    0.    0.    0.    0.
 0.009 0.005 0.    0.    0.    0.    0.099 0.    0.006 0.011 0.    0.008
 0.003 0.008 0.039 0.    0.008 0.003 0.004 0.013 0.006 0.002 0.    0.008
 0.001 0.    0.    0.015 0.    0.    0.003 0.008 0.015 0.008 0.007 0.009
 0.    0.005 0.001 0.    0.003 0.003 0.    0.013 0.    0.008 0.005 0.006
 0.013 0.001 0.006 0.024 0.    0.003 0.001 0.    0.046 0.05  0.    0.008
 0.    0.    0.    0.001 0.008 0.026 0.    0.    0.001 0.005 0.003 0.
 0.007 0.    0.    0.    0.    0.02  0.    0.    0.    0.    0.    0.
 0.039 0.039 0.    0.    0.002 0.006 0.004 0.    0.    0.008 0.    0.
 0.    0.005 0.006 0.008 0.006 0.    0.    0.    0.006 0.004 0.    0.
 0.001 0.    0.    0.    0.008 0.003 0.007 0.    0.    0.002 0.001 0.006
 0.006 0.    0.    0.    0.    0.006 0.    0.    0.    0.    0.001 0.054
 0.    0.    0.    0.007 0.008 0.   ]",0.5769712140175219
7,"[0.    0.002 0.008 0.002 0.    0.001 0.022 0.    0.    0.    0.05  0.
 0.004 0.008 0.    0.001 0.005 0.003 0.003 0.008 0.003 0.    0.    0.006
 0.    0.    0.007 0.052 0.027 0.002 0.004 0.    0.    0.    0.    0.
 0.009 0.005 0.    0.    0.    0.    0.099 0.    0.006 0.011 0.    0.008
 0.003 0.008 0.039 0.    0.008 0.003 0.004 0.013 0.006 0.002 0.    0.008
 0.001 0.    0.    0.015 0.    0.    0.003 0.008 0.015 0.008 0.007 0.009
 0.    0.005 0.001 0.    0.003 0.003 0.    0.013 0.    0.008 0.005 0.006
 0.013 0.001 0.006 0.024 0.    0.003 0.001 0.    0.046 0.05  0.    0.008
 0.    0.    0.    0.001 0.008 0.026 0.    0.    0.001 0.005 0.003 0.
 0.007 0.    0.    0.    0.    0.02  0.    0.    0.    0.    0.    0.
 0.039 0.039 0.    0.    0.002 0.006 0.004 0.    0.    0.008 0.    0.
 0.    0.005 0.006 0.008 0.006 0.    0.    0.    0.006 0.004 0.    0.
 0.001 0.    0.    0.    0.008 0.003 0.007 0.    0.    0.002 0.001 0.006
 0.006 0.    0.    0.    0.    0.006 0.    0.    0.    0.    0.001 0.054
 0.    0.    0.    0.007 0.008 0.   ]",0.5769712140175219
8,"[0.    0.002 0.008 0.002 0.    0.001 0.022 0.    0.    0.    0.05  0.
 0.004 0.008 0.    0.001 0.005 0.003 0.003 0.008 0.003 0.    0.    0.006
 0.    0.    0.007 0.052 0.027 0.002 0.004 0.    0.    0.    0.    0.
 0.009 0.005 0.    0.    0.    0.    0.099 0.    0.006 0.011 0.    0.008
 0.003 0.008 0.039 0.    0.008 0.003 0.004 0.013 0.006 0.002 0.    0.008
 0.001 0.    0.    0.015 0.    0.    0.003 0.008 0.015 0.008 0.007 0.009
 0.    0.005 0.001 0.    0.003 0.003 0.    0.013 0.    0.008 0.005 0.006
 0.013 0.001 0.006 0.024 0.    0.003 0.001 0.    0.046 0.05  0.    0.008
 0.    0.    0.    0.001 0.008 0.026 0.    0.    0.001 0.005 0.003 0.
 0.007 0.    0.    0.    0.    0.02  0.    0.    0.    0.    0.    0.
 0.039 0.039 0.    0.    0.002 0.006 0.004 0.    0.    0.008 0.    0.
 0.    0.005 0.006 0.008 0.006 0.    0.    0.    0.006 0.004 0.    0.
 0.001 0.    0.    0.    0.008 0.003 0.007 0.    0.    0.002 0.001 0.006
 0.006 0.    0.    0.    0.    0.006 0.    0.    0.    0.    0.001 0.054
 0.    0.    0.    0.007 0.008 0.   ]",0.5769712140175219
9,"[0.    0.002 0.008 0.002 0.    0.001 0.022 0.    0.    0.    0.05  0.
 0.004 0.008 0.    0.001 0.005 0.003 0.003 0.008 0.003 0.    0.    0.006
 0.    0.    0.007 0.052 0.027 0.002 0.004 0.    0.    0.    0.    0.
 0.009 0.005 0.    0.    0.    0.    0.099 0.    0.006 0.011 0.    0.008
 0.003 0.008 0.039 0.    0.008 0.003 0.004 0.013 0.006 0.002 0.    0.008
 0.001 0.    0.    0.015 0.    0.    0.003 0.008 0.015 0.008 0.007 0.009
 0.    0.005 0.001 0.    0.003 0.003 0.    0.013 0.    0.008 0.005 0.006
 0.013 0.001 0.006 0.024 0.    0.003 0.001 0.    0.046 0.05  0.    0.008
 0.    0.    0.    0.001 0.008 0.026 0.    0.    0.001 0.005 0.003 0.
 0.007 0.    0.    0.    0.    0.02  0.    0.    0.    0.    0.    0.
 0.039 0.039 0.    0.    0.002 0.006 0.004 0.    0.    0.008 0.    0.
 0.    0.005 0.006 0.008 0.006 0.    0.    0.    0.006 0.004 0.    0.
 0.001 0.    0.    0.    0.008 0.003 0.007 0.    0.    0.002 0.001 0.006
 0.006 0.    0.    0.    0.    0.006 0.    0.    0.    0.    0.001 0.054
 0.    0.    0.    0.007 0.008 0.   ]",0.5769712140175219
