,vector,curvaSA
0,"[0.0038 0.0084 0.0059 0.004  0.0101 0.0009 0.     0.     0.0108 0.0112
 0.0193 0.0085 0.     0.0091 0.     0.0496 0.0044 0.     0.     0.001
 0.0052 0.0104 0.     0.     0.     0.0113 0.     0.     0.0004 0.0022
 0.0015 0.0169 0.     0.     0.     0.     0.0047 0.     0.0062 0.
 0.0093 0.0021 0.004  0.0093 0.0076 0.     0.0057 0.0018 0.0106 0.0054
 0.0013 0.     0.0113 0.0086 0.0111 0.0566 0.0091 0.0052 0.0082 0.0004
 0.0074 0.0041 0.0009 0.     0.     0.0037 0.     0.0109 0.004  0.0034
 0.     0.0058 0.0053 0.0002 0.0052 0.     0.0016 0.     0.0075 0.
 0.     0.     0.     0.     0.0015 0.0534 0.     0.0094 0.0023 0.0093
 0.0006 0.     0.0042 0.011  0.     0.0099 0.0065 0.     0.0014 0.0017
 0.0045 0.0033 0.0003 0.0014 0.0042 0.     0.0432 0.     0.0097 0.001
 0.0027 0.01   0.     0.0014 0.0091 0.0018 0.0031 0.0063 0.0022 0.0079
 0.0091 0.     0.0619 0.0078 0.0103 0.     0.0033 0.0063 0.0016 0.
 0.0079 0.     0.0109 0.     0.     0.0064 0.     0.0016 0.0249 0.0037
 0.0035 0.0005 0.0096 0.     0.0013 0.0051 0.0106 0.0055 0.0052 0.
 0.0009 0.     0.001  0.     0.0034 0.0034 0.     0.0098 0.0455 0.
 0.0029 0.0042 0.0063 0.0112 0.0074 0.     0.0099 0.     0.0023 0.0109
 0.0076 0.0105 0.     0.008 ]",0.3794466403162055
1,"[0.0038 0.0084 0.0059 0.004  0.0101 0.0009 0.     0.     0.0108 0.0112
 0.0193 0.0085 0.     0.0091 0.     0.0496 0.0044 0.     0.     0.001
 0.0052 0.0104 0.     0.     0.     0.0113 0.     0.     0.0004 0.0022
 0.0015 0.0169 0.     0.     0.     0.     0.0047 0.     0.0062 0.
 0.0093 0.0021 0.004  0.0093 0.0076 0.     0.0057 0.0018 0.0106 0.0054
 0.0013 0.     0.0113 0.0086 0.0111 0.0566 0.0091 0.0052 0.0082 0.0004
 0.0074 0.0041 0.0009 0.     0.     0.0037 0.     0.0109 0.004  0.0034
 0.     0.0058 0.0053 0.0002 0.0052 0.     0.0016 0.     0.0075 0.
 0.     0.     0.     0.     0.0015 0.0534 0.     0.0094 0.0023 0.0093
 0.0006 0.     0.0042 0.011  0.     0.0099 0.0065 0.     0.0014 0.0017
 0.0045 0.0033 0.0003 0.0014 0.0042 0.     0.0432 0.     0.0097 0.001
 0.0027 0.01   0.     0.0014 0.0091 0.0018 0.0031 0.0063 0.0022 0.0079
 0.0091 0.     0.0619 0.0078 0.0103 0.     0.0033 0.0063 0.0016 0.
 0.0079 0.     0.0109 0.     0.     0.0064 0.     0.0016 0.0249 0.0037
 0.0035 0.0005 0.0096 0.     0.0013 0.0051 0.0106 0.0055 0.0052 0.
 0.0009 0.     0.001  0.     0.0034 0.0034 0.     0.0098 0.0455 0.
 0.0029 0.0042 0.0063 0.0112 0.0074 0.     0.0099 0.     0.0023 0.0109
 0.0076 0.0105 0.     0.008 ]",0.3794466403162055
2,"[0.0038 0.0084 0.0059 0.004  0.0101 0.0009 0.     0.     0.0108 0.0112
 0.0193 0.0085 0.     0.0091 0.     0.0496 0.0044 0.     0.     0.001
 0.0052 0.0104 0.     0.     0.     0.0113 0.     0.     0.0004 0.0022
 0.0015 0.0169 0.     0.     0.     0.     0.0047 0.     0.0062 0.
 0.0093 0.0021 0.004  0.0093 0.0076 0.     0.0057 0.0018 0.0106 0.0054
 0.0013 0.     0.0113 0.0086 0.0111 0.0566 0.0091 0.0052 0.0082 0.0004
 0.0074 0.0041 0.0009 0.     0.     0.0037 0.     0.0109 0.004  0.0034
 0.     0.0058 0.0053 0.0002 0.0052 0.     0.0016 0.     0.0075 0.
 0.     0.     0.     0.     0.0015 0.0534 0.     0.0094 0.0023 0.0093
 0.0006 0.     0.0042 0.011  0.     0.0099 0.0065 0.     0.0014 0.0017
 0.0045 0.0033 0.0003 0.0014 0.0042 0.     0.0432 0.     0.0097 0.001
 0.0027 0.01   0.     0.0014 0.0091 0.0018 0.0031 0.0063 0.0022 0.0079
 0.0091 0.     0.0619 0.0078 0.0103 0.     0.0033 0.0063 0.0016 0.
 0.0079 0.     0.0109 0.     0.     0.0064 0.     0.0016 0.0249 0.0037
 0.0035 0.0005 0.0096 0.     0.0013 0.0051 0.0106 0.0055 0.0052 0.
 0.0009 0.     0.001  0.     0.0034 0.0034 0.     0.0098 0.0455 0.
 0.0029 0.0042 0.0063 0.0112 0.0074 0.     0.0099 0.     0.0023 0.0109
 0.0076 0.0105 0.     0.008 ]",0.3794466403162055
3,"[0.0038 0.0084 0.0059 0.004  0.0101 0.0009 0.     0.     0.0108 0.0112
 0.0193 0.0085 0.     0.0091 0.     0.0496 0.0044 0.     0.     0.001
 0.0052 0.0104 0.     0.     0.     0.0113 0.     0.     0.0004 0.0022
 0.0015 0.0169 0.     0.     0.     0.     0.0047 0.     0.0062 0.
 0.0093 0.0021 0.004  0.0093 0.0076 0.     0.0057 0.0018 0.0106 0.0054
 0.0013 0.     0.0113 0.0086 0.0111 0.0566 0.0091 0.0052 0.0082 0.0004
 0.0074 0.0041 0.0009 0.     0.     0.0037 0.     0.0109 0.004  0.0034
 0.     0.0058 0.0053 0.0002 0.0052 0.     0.0016 0.     0.0075 0.
 0.     0.     0.     0.     0.0015 0.0534 0.     0.0094 0.0023 0.0093
 0.0006 0.     0.0042 0.011  0.     0.0099 0.0065 0.     0.0014 0.0017
 0.0045 0.0033 0.0003 0.0014 0.0042 0.     0.0432 0.     0.0097 0.001
 0.0027 0.01   0.     0.0014 0.0091 0.0018 0.0031 0.0063 0.0022 0.0079
 0.0091 0.     0.0619 0.0078 0.0103 0.     0.0033 0.0063 0.0016 0.
 0.0079 0.     0.0109 0.     0.     0.0064 0.     0.0016 0.0249 0.0037
 0.0035 0.0005 0.0096 0.     0.0013 0.0051 0.0106 0.0055 0.0052 0.
 0.0009 0.     0.001  0.     0.0034 0.0034 0.     0.0098 0.0455 0.
 0.0029 0.0042 0.0063 0.0112 0.0074 0.     0.0099 0.     0.0023 0.0109
 0.0076 0.0105 0.     0.008 ]",0.3794466403162055
4,"[0.0038 0.0084 0.0059 0.004  0.0101 0.0009 0.     0.     0.0108 0.0112
 0.0193 0.0085 0.     0.0091 0.     0.0496 0.0044 0.     0.     0.001
 0.0052 0.0104 0.     0.     0.     0.0113 0.     0.     0.0004 0.0022
 0.0015 0.0169 0.     0.     0.     0.     0.0047 0.     0.0062 0.
 0.0093 0.0021 0.004  0.0093 0.0076 0.     0.0057 0.0018 0.0106 0.0054
 0.0013 0.     0.0113 0.0086 0.0111 0.0566 0.0091 0.0052 0.0082 0.0004
 0.0074 0.0041 0.0009 0.     0.     0.0037 0.     0.0109 0.004  0.0034
 0.     0.0058 0.0053 0.0002 0.0052 0.     0.0016 0.     0.0075 0.
 0.     0.     0.     0.     0.0015 0.0534 0.     0.0094 0.0023 0.0093
 0.0006 0.     0.0042 0.011  0.     0.0099 0.0065 0.     0.0014 0.0017
 0.0045 0.0033 0.0003 0.0014 0.0042 0.     0.0432 0.     0.0097 0.001
 0.0027 0.01   0.     0.0014 0.0091 0.0018 0.0031 0.0063 0.0022 0.0079
 0.0091 0.     0.0619 0.0078 0.0103 0.     0.0033 0.0063 0.0016 0.
 0.0079 0.     0.0109 0.     0.     0.0064 0.     0.0016 0.0249 0.0037
 0.0035 0.0005 0.0096 0.     0.0013 0.0051 0.0106 0.0055 0.0052 0.
 0.0009 0.     0.001  0.     0.0034 0.0034 0.     0.0098 0.0455 0.
 0.0029 0.0042 0.0063 0.0112 0.0074 0.     0.0099 0.     0.0023 0.0109
 0.0076 0.0105 0.     0.008 ]",0.3794466403162055
5,"[0.0038 0.0084 0.0059 0.004  0.0101 0.0009 0.     0.     0.0108 0.0112
 0.0193 0.0085 0.     0.0091 0.     0.0496 0.0044 0.     0.     0.001
 0.0052 0.0104 0.     0.     0.     0.0113 0.     0.     0.0004 0.0022
 0.0015 0.0169 0.     0.     0.     0.     0.0047 0.     0.0062 0.
 0.0093 0.0021 0.004  0.0093 0.0076 0.     0.0057 0.0018 0.0106 0.0054
 0.0013 0.     0.0113 0.0086 0.0111 0.0566 0.0091 0.0052 0.0082 0.0004
 0.0074 0.0041 0.0009 0.     0.     0.0037 0.     0.0109 0.004  0.0034
 0.     0.0058 0.0053 0.0002 0.0052 0.     0.0016 0.     0.0075 0.
 0.     0.     0.     0.     0.0015 0.0534 0.     0.0094 0.0023 0.0093
 0.0006 0.     0.0042 0.011  0.     0.0099 0.0065 0.     0.0014 0.0017
 0.0045 0.0033 0.0003 0.0014 0.0042 0.     0.0432 0.     0.0097 0.001
 0.0027 0.01   0.     0.0014 0.0091 0.0018 0.0031 0.0063 0.0022 0.0079
 0.0091 0.     0.0619 0.0078 0.0103 0.     0.0033 0.0063 0.0016 0.
 0.0079 0.     0.0109 0.     0.     0.0064 0.     0.0016 0.0249 0.0037
 0.0035 0.0005 0.0096 0.     0.0013 0.0051 0.0106 0.0055 0.0052 0.
 0.0009 0.     0.001  0.     0.0034 0.0034 0.     0.0098 0.0455 0.
 0.0029 0.0042 0.0063 0.0112 0.0074 0.     0.0099 0.     0.0023 0.0109
 0.0076 0.0105 0.     0.008 ]",0.3794466403162055
6,"[0.0038 0.0084 0.0059 0.004  0.0101 0.0009 0.     0.     0.0108 0.0112
 0.0193 0.0085 0.     0.0091 0.     0.0496 0.0044 0.     0.     0.001
 0.0052 0.0104 0.     0.     0.     0.0113 0.     0.     0.0004 0.0022
 0.0015 0.0169 0.     0.     0.     0.     0.0047 0.     0.0062 0.
 0.0093 0.0021 0.004  0.0093 0.0076 0.     0.0057 0.0018 0.0106 0.0054
 0.0013 0.     0.0113 0.0086 0.0111 0.0566 0.0091 0.0052 0.0082 0.0004
 0.0074 0.0041 0.0009 0.     0.     0.0037 0.     0.0109 0.004  0.0034
 0.     0.0058 0.0053 0.0002 0.0052 0.     0.0016 0.     0.0075 0.
 0.     0.     0.     0.     0.0015 0.0534 0.     0.0094 0.0023 0.0093
 0.0006 0.     0.0042 0.011  0.     0.0099 0.0065 0.     0.0014 0.0017
 0.0045 0.0033 0.0003 0.0014 0.0042 0.     0.0432 0.     0.0097 0.001
 0.0027 0.01   0.     0.0014 0.0091 0.0018 0.0031 0.0063 0.0022 0.0079
 0.0091 0.     0.0619 0.0078 0.0103 0.     0.0033 0.0063 0.0016 0.
 0.0079 0.     0.0109 0.     0.     0.0064 0.     0.0016 0.0249 0.0037
 0.0035 0.0005 0.0096 0.     0.0013 0.0051 0.0106 0.0055 0.0052 0.
 0.0009 0.     0.001  0.     0.0034 0.0034 0.     0.0098 0.0455 0.
 0.0029 0.0042 0.0063 0.0112 0.0074 0.     0.0099 0.     0.0023 0.0109
 0.0076 0.0105 0.     0.008 ]",0.3794466403162055
7,"[0.0038 0.0084 0.0059 0.004  0.0101 0.0009 0.     0.     0.0108 0.0112
 0.0193 0.0085 0.     0.0091 0.     0.0496 0.0044 0.     0.     0.001
 0.0052 0.0104 0.     0.     0.     0.0113 0.     0.     0.0004 0.0022
 0.0015 0.0169 0.     0.     0.     0.     0.0047 0.     0.0062 0.
 0.0093 0.0021 0.004  0.0093 0.0076 0.     0.0057 0.0018 0.0106 0.0054
 0.0013 0.     0.0113 0.0086 0.0111 0.0566 0.0091 0.0052 0.0082 0.0004
 0.0074 0.0041 0.0009 0.     0.     0.0037 0.     0.0109 0.004  0.0034
 0.     0.0058 0.0053 0.0002 0.0052 0.     0.0016 0.     0.0075 0.
 0.     0.     0.     0.     0.0015 0.0534 0.     0.0094 0.0023 0.0093
 0.0006 0.     0.0042 0.011  0.     0.0099 0.0065 0.     0.0014 0.0017
 0.0045 0.0033 0.0003 0.0014 0.0042 0.     0.0432 0.     0.0097 0.001
 0.0027 0.01   0.     0.0014 0.0091 0.0018 0.0031 0.0063 0.0022 0.0079
 0.0091 0.     0.0619 0.0078 0.0103 0.     0.0033 0.0063 0.0016 0.
 0.0079 0.     0.0109 0.     0.     0.0064 0.     0.0016 0.0249 0.0037
 0.0035 0.0005 0.0096 0.     0.0013 0.0051 0.0106 0.0055 0.0052 0.
 0.0009 0.     0.001  0.     0.0034 0.0034 0.     0.0098 0.0455 0.
 0.0029 0.0042 0.0063 0.0112 0.0074 0.     0.0099 0.     0.0023 0.0109
 0.0076 0.0105 0.     0.008 ]",0.3794466403162055
8,"[0.017  0.     0.0014 0.0176 0.0023 0.0002 0.0224 0.     0.0024 0.0026
 0.0044 0.002  0.     0.     0.     0.0113 0.0083 0.     0.     0.
 0.0012 0.0023 0.021  0.     0.     0.0026 0.     0.     0.0002 0.0005
 0.0003 0.     0.0125 0.     0.     0.     0.0011 0.     0.     0.0604
 0.     0.0004 0.     0.0021 0.0017 0.     0.0013 0.0004 0.     0.0137
 0.     0.023  0.0284 0.     0.0026 0.0128 0.002  0.0012 0.     0.0002
 0.0102 0.0009 0.0002 0.0688 0.     0.0009 0.     0.     0.0009 0.0008
 0.     0.0527 0.     0.0002 0.0012 0.051  0.0003 0.     0.     0.
 0.     0.     0.     0.0223 0.0048 0.0142 0.     0.021  0.     0.
 0.     0.0182 0.001  0.0145 0.     0.02   0.0019 0.     0.0003 0.0004
 0.     0.0008 0.0002 0.0003 0.0496 0.     0.0386 0.     0.0021 0.0003
 0.     0.0023 0.     0.0014 0.002  0.     0.0162 0.0015 0.0122 0.
 0.0057 0.     0.     0.     0.0023 0.     0.0137 0.0015 0.0003 0.
 0.0173 0.     0.0004 0.0468 0.     0.0015 0.     0.     0.0056 0.0408
 0.0142 0.0002 0.0021 0.0385 0.0003 0.     0.     0.0184 0.0012 0.
 0.     0.     0.0003 0.     0.     0.     0.     0.0022 0.     0.
 0.0317 0.0083 0.02   0.     0.0017 0.     0.     0.     0.0005 0.0025
 0.     0.0024 0.     0.0019]",0.38735177865612647
9,"[0.017  0.     0.0014 0.0176 0.0023 0.0002 0.0224 0.     0.0024 0.0026
 0.0044 0.002  0.     0.     0.     0.0113 0.0083 0.     0.     0.
 0.0012 0.0023 0.021  0.     0.     0.0026 0.     0.     0.0002 0.0005
 0.0003 0.     0.0125 0.     0.     0.     0.0011 0.     0.     0.0604
 0.     0.0004 0.     0.0021 0.0017 0.     0.0013 0.0004 0.     0.0137
 0.     0.023  0.0284 0.     0.0026 0.0128 0.002  0.0012 0.     0.0002
 0.0102 0.0009 0.0002 0.0688 0.     0.0009 0.     0.     0.0009 0.0008
 0.     0.0527 0.     0.0002 0.0012 0.051  0.0003 0.     0.     0.
 0.     0.     0.     0.0223 0.0048 0.0142 0.     0.021  0.     0.
 0.     0.0182 0.001  0.0145 0.     0.02   0.0019 0.     0.0003 0.0004
 0.     0.0008 0.0002 0.0003 0.0496 0.     0.0386 0.     0.0021 0.0003
 0.     0.0023 0.     0.0014 0.002  0.     0.0162 0.0015 0.0122 0.
 0.0057 0.     0.     0.     0.0023 0.     0.0137 0.0015 0.0003 0.
 0.0173 0.     0.0004 0.0468 0.     0.0015 0.     0.     0.0056 0.0408
 0.0142 0.0002 0.0021 0.0385 0.0003 0.     0.     0.0184 0.0012 0.
 0.     0.     0.0003 0.     0.     0.     0.     0.0022 0.     0.
 0.0317 0.0083 0.02   0.     0.0017 0.     0.     0.     0.0005 0.0025
 0.     0.0024 0.     0.0019]",0.38735177865612647
