,vector,Fitnes
0,"[0.015 0.003 0.    0.006 0.    0.    0.005 0.005 0.    0.004 0.016 0.005
 0.013 0.    0.014 0.004 0.003 0.001 0.001 0.    0.017 0.    0.013 0.008
 0.    0.016 0.002 0.    0.    0.009 0.005 0.009 0.    0.006 0.    0.011
 0.007 0.007 0.007 0.007 0.    0.001 0.001 0.    0.001 0.009 0.002 0.001
 0.011 0.008 0.017 0.    0.003 0.012 0.006 0.013 0.014 0.008 0.005 0.
 0.006 0.002 0.    0.    0.009 0.    0.    0.    0.014 0.008 0.015 0.004
 0.002 0.    0.    0.011 0.004 0.01  0.    0.015 0.002 0.005 0.    0.
 0.013 0.006 0.011 0.009 0.016 0.004 0.    0.001 0.007 0.009 0.01  0.015
 0.004 0.007 0.016 0.006 0.    0.016 0.011 0.    0.011 0.    0.01  0.002
 0.    0.01  0.    0.    0.002 0.    0.012 0.    0.016 0.    0.004 0.006
 0.007 0.01  0.017 0.    0.012 0.    0.    0.002 0.004 0.    0.    0.
 0.015 0.    0.012 0.007 0.012 0.006 0.    0.    0.    0.003 0.013 0.
 0.    0.014 0.001 0.005 0.011 0.009 0.014 0.    0.013 0.    0.017 0.015
 0.002 0.    0.001 0.01  0.014 0.017 0.017 0.    0.003 0.    0.013 0.003
 0.008 0.009 0.006 0.002 0.004 0.   ]",0.4305381727158949
1,"[0.003 0.    0.004 0.004 0.002 0.012 0.01  0.007 0.003 0.002 0.017 0.004
 0.012 0.001 0.004 0.004 0.    0.004 0.014 0.    0.    0.    0.009 0.004
 0.004 0.011 0.002 0.001 0.001 0.002 0.027 0.    0.001 0.001 0.    0.008
 0.    0.    0.    0.004 0.005 0.004 0.003 0.    0.007 0.019 0.003 0.
 0.01  0.004 0.01  0.002 0.002 0.004 0.011 0.005 0.007 0.002 0.    0.001
 0.005 0.004 0.002 0.007 0.007 0.001 0.001 0.005 0.003 0.001 0.003 0.004
 0.    0.002 0.    0.008 0.009 0.002 0.011 0.012 0.016 0.008 0.001 0.
 0.014 0.003 0.001 0.005 0.002 0.    0.004 0.013 0.007 0.01  0.007 0.013
 0.    0.003 0.014 0.019 0.    0.01  0.006 0.012 0.003 0.002 0.003 0.
 0.    0.011 0.001 0.005 0.003 0.    0.029 0.011 0.003 0.009 0.001 0.01
 0.    0.    0.009 0.001 0.012 0.016 0.    0.    0.008 0.    0.017 0.007
 0.004 0.    0.009 0.011 0.    0.012 0.004 0.009 0.    0.02  0.002 0.003
 0.    0.012 0.    0.004 0.02  0.    0.013 0.005 0.007 0.    0.017 0.009
 0.    0.014 0.012 0.006 0.006 0.02  0.022 0.003 0.006 0.002 0.011 0.
 0.017 0.005 0.006 0.004 0.004 0.004]",0.5757196495619524
2,"[0.003 0.    0.004 0.004 0.002 0.012 0.01  0.007 0.003 0.002 0.017 0.004
 0.012 0.001 0.004 0.004 0.    0.004 0.014 0.    0.    0.    0.009 0.004
 0.004 0.011 0.002 0.001 0.001 0.002 0.027 0.    0.001 0.001 0.    0.008
 0.    0.    0.    0.004 0.005 0.004 0.003 0.    0.007 0.019 0.003 0.
 0.01  0.004 0.01  0.002 0.002 0.004 0.011 0.005 0.007 0.002 0.    0.001
 0.005 0.004 0.002 0.007 0.007 0.001 0.001 0.005 0.003 0.001 0.003 0.004
 0.    0.002 0.    0.008 0.009 0.002 0.011 0.012 0.016 0.008 0.001 0.
 0.014 0.003 0.001 0.005 0.002 0.    0.004 0.013 0.007 0.01  0.007 0.013
 0.    0.003 0.014 0.019 0.    0.01  0.006 0.012 0.003 0.002 0.003 0.
 0.    0.011 0.001 0.005 0.003 0.    0.029 0.011 0.003 0.009 0.001 0.01
 0.    0.    0.009 0.001 0.012 0.016 0.    0.    0.008 0.    0.017 0.007
 0.004 0.    0.009 0.011 0.    0.012 0.004 0.009 0.    0.02  0.002 0.003
 0.    0.012 0.    0.004 0.02  0.    0.013 0.005 0.007 0.    0.017 0.009
 0.    0.014 0.012 0.006 0.006 0.02  0.022 0.003 0.006 0.002 0.011 0.
 0.017 0.005 0.006 0.004 0.004 0.004]",0.5757196495619524
3,"[0.002 0.    0.003 0.005 0.001 0.014 0.008 0.006 0.001 0.    0.005 0.
 0.009 0.    0.008 0.007 0.003 0.004 0.015 0.001 0.002 0.    0.013 0.007
 0.04  0.003 0.    0.003 0.003 0.    0.025 0.001 0.    0.001 0.    0.
 0.006 0.001 0.    0.011 0.004 0.001 0.004 0.    0.004 0.025 0.001 0.
 0.004 0.004 0.009 0.    0.005 0.006 0.007 0.011 0.006 0.011 0.005 0.003
 0.001 0.    0.003 0.008 0.006 0.001 0.001 0.007 0.006 0.007 0.003 0.009
 0.001 0.002 0.001 0.006 0.002 0.001 0.006 0.024 0.005 0.005 0.001 0.002
 0.002 0.005 0.003 0.002 0.002 0.004 0.001 0.    0.004 0.003 0.007 0.013
 0.015 0.002 0.012 0.017 0.    0.007 0.004 0.    0.001 0.001 0.004 0.
 0.    0.029 0.    0.006 0.008 0.008 0.01  0.017 0.005 0.005 0.001 0.008
 0.005 0.002 0.014 0.005 0.005 0.022 0.    0.016 0.011 0.    0.005 0.003
 0.003 0.    0.008 0.002 0.002 0.008 0.    0.01  0.    0.016 0.008 0.01
 0.    0.011 0.    0.003 0.007 0.    0.015 0.004 0.007 0.006 0.012 0.007
 0.001 0.014 0.007 0.005 0.019 0.022 0.011 0.009 0.004 0.002 0.006 0.
 0.    0.002 0.005 0.01  0.012 0.012]",0.5794743429286608
4,"[ 0.002  0.     0.004  0.005  0.002  0.009  0.007  0.009  0.003  0.
  0.021  0.003  0.01   0.001  0.001  0.009  0.002  0.002  0.018  0.
  0.002  0.     0.015  0.003  0.001  0.009  0.001  0.     0.001  0.001
  0.025  0.     0.001  0.001 -0.017  0.006  0.004  0.     0.     0.
  0.005  0.002  0.004  0.     0.005  0.024  0.002  0.     0.006  0.003
  0.009  0.002  0.005  0.007  0.     0.006  0.006  0.012  0.003  0.
  0.     0.002  0.002  0.008  0.007  0.002  0.001  0.006  0.005  0.002
  0.003  0.007  0.     0.005  0.     0.001  0.008  0.003  0.009  0.013
  0.     0.007  0.001  0.001  0.     0.01   0.001  0.005  0.004  0.001
  0.005  0.002  0.006  0.004  0.01   0.02   0.006  0.003  0.012  0.014
  0.     0.009  0.008  0.     0.001  0.002  0.003  0.     0.     0.022
  0.     0.006  0.002  0.002  0.031  0.011  0.003  0.01   0.     0.01
  0.001  0.     0.017  0.002  0.     0.017  0.     0.015  0.012  0.
  0.021  0.006  0.005  0.     0.009  0.008  0.001  0.008  0.001  0.004
  0.     0.018  0.012  0.007  0.     0.013  0.     0.002  0.028  0.
  0.01   0.006  0.003  0.003  0.023  0.015  0.001  0.011  0.011  0.007
  0.011  0.028  0.029  0.008  0.002  0.003  0.009  0.     0.007  0.005
  0.006  0.004  0.004  0.009]",0.5807259073842302
5,"[ 0.002  0.     0.004  0.005  0.002  0.009  0.007  0.009  0.003  0.
  0.021  0.003  0.01   0.001  0.001  0.009  0.002  0.002  0.018  0.
  0.002  0.     0.015  0.003  0.001  0.009  0.001  0.     0.001  0.001
  0.025  0.     0.001  0.001 -0.017  0.006  0.004  0.     0.     0.
  0.005  0.002  0.004  0.     0.005  0.024  0.002  0.     0.006  0.003
  0.009  0.002  0.005  0.007  0.     0.006  0.006  0.012  0.003  0.
  0.     0.002  0.002  0.008  0.007  0.002  0.001  0.006  0.005  0.002
  0.003  0.007  0.     0.005  0.     0.001  0.008  0.003  0.009  0.013
  0.     0.007  0.001  0.001  0.     0.01   0.001  0.005  0.004  0.001
  0.005  0.002  0.006  0.004  0.01   0.02   0.006  0.003  0.012  0.014
  0.     0.009  0.008  0.     0.001  0.002  0.003  0.     0.     0.022
  0.     0.006  0.002  0.002  0.031  0.011  0.003  0.01   0.     0.01
  0.001  0.     0.017  0.002  0.     0.017  0.     0.015  0.012  0.
  0.021  0.006  0.005  0.     0.009  0.008  0.001  0.008  0.001  0.004
  0.     0.018  0.012  0.007  0.     0.013  0.     0.002  0.028  0.
  0.01   0.006  0.003  0.003  0.023  0.015  0.001  0.011  0.011  0.007
  0.011  0.028  0.029  0.008  0.002  0.003  0.009  0.     0.007  0.005
  0.006  0.004  0.004  0.009]",0.5807259073842302
6,"[ 0.002  0.     0.004  0.005  0.002  0.009  0.007  0.009  0.003  0.
  0.021  0.003  0.01   0.001  0.001  0.009  0.002  0.002  0.018  0.
  0.002  0.     0.015  0.003  0.001  0.009  0.001  0.     0.001  0.001
  0.025  0.     0.001  0.001 -0.017  0.006  0.004  0.     0.     0.
  0.005  0.002  0.004  0.     0.005  0.024  0.002  0.     0.006  0.003
  0.009  0.002  0.005  0.007  0.     0.006  0.006  0.012  0.003  0.
  0.     0.002  0.002  0.008  0.007  0.002  0.001  0.006  0.005  0.002
  0.003  0.007  0.     0.005  0.     0.001  0.008  0.003  0.009  0.013
  0.     0.007  0.001  0.001  0.     0.01   0.001  0.005  0.004  0.001
  0.005  0.002  0.006  0.004  0.01   0.02   0.006  0.003  0.012  0.014
  0.     0.009  0.008  0.     0.001  0.002  0.003  0.     0.     0.022
  0.     0.006  0.002  0.002  0.031  0.011  0.003  0.01   0.     0.01
  0.001  0.     0.017  0.002  0.     0.017  0.     0.015  0.012  0.
  0.021  0.006  0.005  0.     0.009  0.008  0.001  0.008  0.001  0.004
  0.     0.018  0.012  0.007  0.     0.013  0.     0.002  0.028  0.
  0.01   0.006  0.003  0.003  0.023  0.015  0.001  0.011  0.011  0.007
  0.011  0.028  0.029  0.008  0.002  0.003  0.009  0.     0.007  0.005
  0.006  0.004  0.004  0.009]",0.5807259073842302
7,"[ 0.002  0.     0.004  0.005  0.002  0.009  0.007  0.009  0.003  0.
  0.021  0.003  0.01   0.001  0.001  0.009  0.002  0.002  0.018  0.
  0.002  0.     0.015  0.003  0.001  0.009  0.001  0.     0.001  0.001
  0.025  0.     0.001  0.001 -0.017  0.006  0.004  0.     0.     0.
  0.005  0.002  0.004  0.     0.005  0.024  0.002  0.     0.006  0.003
  0.009  0.002  0.005  0.007  0.     0.006  0.006  0.012  0.003  0.
  0.     0.002  0.002  0.008  0.007  0.002  0.001  0.006  0.005  0.002
  0.003  0.007  0.     0.005  0.     0.001  0.008  0.003  0.009  0.013
  0.     0.007  0.001  0.001  0.     0.01   0.001  0.005  0.004  0.001
  0.005  0.002  0.006  0.004  0.01   0.02   0.006  0.003  0.012  0.014
  0.     0.009  0.008  0.     0.001  0.002  0.003  0.     0.     0.022
  0.     0.006  0.002  0.002  0.031  0.011  0.003  0.01   0.     0.01
  0.001  0.     0.017  0.002  0.     0.017  0.     0.015  0.012  0.
  0.021  0.006  0.005  0.     0.009  0.008  0.001  0.008  0.001  0.004
  0.     0.018  0.012  0.007  0.     0.013  0.     0.002  0.028  0.
  0.01   0.006  0.003  0.003  0.023  0.015  0.001  0.011  0.011  0.007
  0.011  0.028  0.029  0.008  0.002  0.003  0.009  0.     0.007  0.005
  0.006  0.004  0.004  0.009]",0.5807259073842302
8,"[ 0.002  0.     0.003  0.005  0.001  0.008  0.008  0.009  0.002  0.
  0.01   0.001  0.008  0.001  0.005  0.01   0.003  0.004  0.017  0.001
  0.001  0.     0.014  0.007  0.04   0.004  0.001  0.003  0.003  0.
  0.016  0.001  0.     0.001  0.     0.003  0.005  0.     0.     0.009
  0.003  0.002  0.005  0.     0.003  0.024  0.001  0.     0.005  0.003
  0.008  0.     0.006  0.009  0.     0.008  0.005  0.008  0.006  0.002
  0.001  0.001  0.003  0.011  0.006  0.002  0.001  0.006  0.002  0.005
  0.003  0.012  0.001  0.002  0.001  0.004  0.005  0.002  0.01   0.036
  0.004  0.008  0.001  0.002  0.001  0.005  0.002 -0.009  0.005  0.003
  0.003  0.     0.005  0.002  0.007  0.015  0.014  0.002  0.009  0.014
  0.     0.006  0.003  0.     0.001  0.002  0.004  0.     0.     0.018
  0.     0.005  0.006  0.005  0.024  0.009  0.004  0.006  0.001  0.008
  0.004  0.002  0.015  0.005  0.005  0.021  0.     0.021  0.007  0.
  0.005  0.004  0.003  0.     0.009  0.005  0.002  0.008  0.     0.008
  0.     0.018  0.012  0.008  0.     0.01   0.     0.003  0.015  0.
  0.011  0.004  0.007  0.     0.017  0.009  0.001  0.015  0.008  0.006
  0.009  0.022  0.029  0.011  0.004  0.003  0.007  0.     0.005  0.004
  0.004  0.004  0.004  0.013]",0.8435544430538173
9,"[ 0.002  0.     0.003  0.005  0.001  0.008  0.008  0.009  0.002  0.
  0.01   0.001  0.008  0.001  0.005  0.01   0.003  0.004  0.017  0.001
  0.001  0.     0.014  0.007  0.04   0.004  0.001  0.003  0.003  0.
  0.016  0.001  0.     0.001  0.     0.003  0.005  0.     0.     0.009
  0.003  0.002  0.005  0.     0.003  0.024  0.001  0.     0.005  0.003
  0.008  0.     0.006  0.009  0.     0.008  0.005  0.008  0.006  0.002
  0.001  0.001  0.003  0.011  0.006  0.002  0.001  0.006  0.002  0.005
  0.003  0.012  0.001  0.002  0.001  0.004  0.005  0.002  0.01   0.036
  0.004  0.008  0.001  0.002  0.001  0.005  0.002 -0.009  0.005  0.003
  0.003  0.     0.005  0.002  0.007  0.015  0.014  0.002  0.009  0.014
  0.     0.006  0.003  0.     0.001  0.002  0.004  0.     0.     0.018
  0.     0.005  0.006  0.005  0.024  0.009  0.004  0.006  0.001  0.008
  0.004  0.002  0.015  0.005  0.005  0.021  0.     0.021  0.007  0.
  0.005  0.004  0.003  0.     0.009  0.005  0.002  0.008  0.     0.008
  0.     0.018  0.012  0.008  0.     0.01   0.     0.003  0.015  0.
  0.011  0.004  0.007  0.     0.017  0.009  0.001  0.015  0.008  0.006
  0.009  0.022  0.029  0.011  0.004  0.003  0.007  0.     0.005  0.004
  0.004  0.004  0.004  0.013]",0.8435544430538173
