,vector,Fitnes
0,"[0.015      0.012      0.006      0.004      0.015      0.003
 0.         0.001      0.008      0.001      0.003      0.005
 0.004      0.006      0.001      0.003      0.003      0.011
 0.         0.003      0.008      0.005      0.014      0.
 0.011      0.006      0.016      0.         0.013      0.006
 0.         0.         0.003      0.013      0.012      0.002
 0.015      0.002      0.005      0.012      0.005      0.001
 0.001      0.         0.012      0.         0.         0.006
 0.006      0.         0.         0.007      0.003      0.01
 0.01       0.004      0.         0.002      0.         0.
 0.001      0.01       0.013      0.014      0.         0.01
 0.01       0.         0.005      0.009      0.007      0.011
 0.014      0.01       0.005      0.         0.012      0.013
 0.         0.         0.001      0.         0.005      0.013
 0.         0.001      0.         0.         0.014      0.003
 0.006      0.004      0.         0.008      0.004      0.
 0.008      0.         0.009      0.01       0.005      0.003
 0.012      0.         0.         0.004      0.         0.
 0.011      0.013      0.         0.008      0.008      0.004
 0.         0.         0.         0.003      0.003      0.003
 0.011      0.015      0.013      0.009      0.         0.008
 0.004      0.006      0.009      0.016      0.014      0.009
 0.016      0.008      0.006      0.         0.         0.007
 0.014      0.006      0.         0.003      0.004      0.015
 0.009      0.003      0.011      0.001      0.015      0.002
 0.011      0.         0.011      0.007      0.         0.004
 0.005      0.013      0.         0.002      0.005      0.013
 0.013      0.008      0.007      0.008      0.003      0.004
 0.         0.001      0.002      0.014      0.012      0.012
 0.39130435]",0.391304347826087
1,"[0.015      0.012      0.006      0.004      0.015      0.003
 0.         0.001      0.008      0.001      0.003      0.005
 0.004      0.006      0.001      0.003      0.003      0.011
 0.         0.003      0.008      0.005      0.014      0.
 0.011      0.006      0.016      0.         0.013      0.006
 0.         0.         0.003      0.013      0.012      0.002
 0.015      0.002      0.005      0.012      0.005      0.001
 0.001      0.         0.012      0.         0.         0.006
 0.006      0.         0.         0.007      0.003      0.01
 0.01       0.004      0.         0.002      0.         0.
 0.001      0.01       0.013      0.014      0.         0.01
 0.01       0.         0.005      0.009      0.007      0.011
 0.014      0.01       0.005      0.         0.012      0.013
 0.         0.         0.001      0.         0.005      0.013
 0.         0.001      0.         0.         0.014      0.003
 0.006      0.004      0.         0.008      0.004      0.
 0.008      0.         0.009      0.01       0.005      0.003
 0.012      0.         0.         0.004      0.         0.
 0.011      0.013      0.         0.008      0.008      0.004
 0.         0.         0.         0.003      0.003      0.003
 0.011      0.015      0.013      0.009      0.         0.008
 0.004      0.006      0.009      0.016      0.014      0.009
 0.016      0.008      0.006      0.         0.         0.007
 0.014      0.006      0.         0.003      0.004      0.015
 0.009      0.003      0.011      0.001      0.015      0.002
 0.011      0.         0.011      0.007      0.         0.004
 0.005      0.013      0.         0.002      0.005      0.013
 0.013      0.008      0.007      0.008      0.003      0.004
 0.         0.001      0.002      0.014      0.012      0.012
 0.39130435]",0.391304347826087
2,"[0.015      0.012      0.006      0.004      0.015      0.003
 0.         0.001      0.008      0.001      0.003      0.005
 0.004      0.006      0.001      0.003      0.003      0.011
 0.         0.003      0.008      0.005      0.014      0.
 0.011      0.006      0.016      0.         0.013      0.006
 0.         0.         0.003      0.013      0.012      0.002
 0.015      0.002      0.005      0.012      0.005      0.001
 0.001      0.         0.012      0.         0.         0.006
 0.006      0.         0.         0.007      0.003      0.01
 0.01       0.004      0.         0.002      0.         0.
 0.001      0.01       0.013      0.014      0.         0.01
 0.01       0.         0.005      0.009      0.007      0.011
 0.014      0.01       0.005      0.         0.012      0.013
 0.         0.         0.001      0.         0.005      0.013
 0.         0.001      0.         0.         0.014      0.003
 0.006      0.004      0.         0.008      0.004      0.
 0.008      0.         0.009      0.01       0.005      0.003
 0.012      0.         0.         0.004      0.         0.
 0.011      0.013      0.         0.008      0.008      0.004
 0.         0.         0.         0.003      0.003      0.003
 0.011      0.015      0.013      0.009      0.         0.008
 0.004      0.006      0.009      0.016      0.014      0.009
 0.016      0.008      0.006      0.         0.         0.007
 0.014      0.006      0.         0.003      0.004      0.015
 0.009      0.003      0.011      0.001      0.015      0.002
 0.011      0.         0.011      0.007      0.         0.004
 0.005      0.013      0.         0.002      0.005      0.013
 0.013      0.008      0.007      0.008      0.003      0.004
 0.         0.001      0.002      0.014      0.012      0.012
 0.39130435]",0.391304347826087
3,"[0.015      0.012      0.006      0.004      0.015      0.003
 0.         0.001      0.008      0.001      0.003      0.005
 0.004      0.006      0.001      0.003      0.003      0.011
 0.         0.003      0.008      0.005      0.014      0.
 0.011      0.006      0.016      0.         0.013      0.006
 0.         0.         0.003      0.013      0.012      0.002
 0.015      0.002      0.005      0.012      0.005      0.001
 0.001      0.         0.012      0.         0.         0.006
 0.006      0.         0.         0.007      0.003      0.01
 0.01       0.004      0.         0.002      0.         0.
 0.001      0.01       0.013      0.014      0.         0.01
 0.01       0.         0.005      0.009      0.007      0.011
 0.014      0.01       0.005      0.         0.012      0.013
 0.         0.         0.001      0.         0.005      0.013
 0.         0.001      0.         0.         0.014      0.003
 0.006      0.004      0.         0.008      0.004      0.
 0.008      0.         0.009      0.01       0.005      0.003
 0.012      0.         0.         0.004      0.         0.
 0.011      0.013      0.         0.008      0.008      0.004
 0.         0.         0.         0.003      0.003      0.003
 0.011      0.015      0.013      0.009      0.         0.008
 0.004      0.006      0.009      0.016      0.014      0.009
 0.016      0.008      0.006      0.         0.         0.007
 0.014      0.006      0.         0.003      0.004      0.015
 0.009      0.003      0.011      0.001      0.015      0.002
 0.011      0.         0.011      0.007      0.         0.004
 0.005      0.013      0.         0.002      0.005      0.013
 0.013      0.008      0.007      0.008      0.003      0.004
 0.         0.001      0.002      0.014      0.012      0.012
 0.39130435]",0.391304347826087
4,"[0.016      0.002      0.         0.004      0.         0.002
 0.         0.001      0.002      0.001      0.         0.009
 0.         0.         0.014      0.006      0.005      0.012
 0.004      0.         0.005      0.         0.01       0.006
 0.012      0.011      0.         0.011      0.009      0.012
 0.013      0.         0.         0.016      0.003      0.002
 0.013      0.         0.01       0.         0.005      0.001
 0.006      0.         0.001      0.011      0.         0.003
 0.013      0.006      0.01       0.006      0.         0.007
 0.014      0.01       0.         0.006      0.         0.
 0.003      0.007      0.003      0.012      0.         0.011
 0.011      0.         0.005      0.005      0.007      0.012
 0.         0.014      0.006      0.         0.007      0.016
 0.013      0.014      0.004      0.004      0.005      0.014
 0.         0.001      0.         0.         0.015      0.003
 0.006      0.006      0.017      0.017      0.004      0.
 0.009      0.         0.01       0.011      0.005      0.005
 0.009      0.007      0.005      0.         0.004      0.
 0.012      0.01       0.         0.013      0.009      0.007
 0.011      0.         0.005      0.009      0.013      0.002
 0.004      0.016      0.         0.01       0.         0.
 0.004      0.003      0.01       0.014      0.005      0.01
 0.         0.002      0.006      0.         0.         0.006
 0.004      0.         0.002      0.002      0.009      0.016
 0.01       0.         0.013      0.006      0.016      0.002
 0.         0.005      0.         0.007      0.         0.
 0.002      0.014      0.002      0.         0.005      0.014
 0.014      0.004      0.006      0.009      0.         0.007
 0.         0.007      0.002      0.005      0.006      0.013
 0.39657444]",0.3965744400527009
5,"[0.016      0.002      0.         0.004      0.         0.002
 0.         0.001      0.002      0.001      0.         0.009
 0.         0.         0.014      0.006      0.005      0.012
 0.004      0.         0.005      0.         0.01       0.006
 0.012      0.011      0.         0.011      0.009      0.012
 0.013      0.         0.         0.016      0.003      0.002
 0.013      0.         0.01       0.         0.005      0.001
 0.006      0.         0.001      0.011      0.         0.003
 0.013      0.006      0.01       0.006      0.         0.007
 0.014      0.01       0.         0.006      0.         0.
 0.003      0.007      0.003      0.012      0.         0.011
 0.011      0.         0.005      0.005      0.007      0.012
 0.         0.014      0.006      0.         0.007      0.016
 0.013      0.014      0.004      0.004      0.005      0.014
 0.         0.001      0.         0.         0.015      0.003
 0.006      0.006      0.017      0.017      0.004      0.
 0.009      0.         0.01       0.011      0.005      0.005
 0.009      0.007      0.005      0.         0.004      0.
 0.012      0.01       0.         0.013      0.009      0.007
 0.011      0.         0.005      0.009      0.013      0.002
 0.004      0.016      0.         0.01       0.         0.
 0.004      0.003      0.01       0.014      0.005      0.01
 0.         0.002      0.006      0.         0.         0.006
 0.004      0.         0.002      0.002      0.009      0.016
 0.01       0.         0.013      0.006      0.016      0.002
 0.         0.005      0.         0.007      0.         0.
 0.002      0.014      0.002      0.         0.005      0.014
 0.014      0.004      0.006      0.009      0.         0.007
 0.         0.007      0.002      0.005      0.006      0.013
 0.39657444]",0.3965744400527009
6,"[0.016      0.002      0.         0.004      0.         0.002
 0.         0.001      0.002      0.001      0.         0.009
 0.         0.         0.014      0.006      0.005      0.012
 0.004      0.         0.005      0.         0.01       0.006
 0.012      0.011      0.         0.011      0.009      0.012
 0.013      0.         0.         0.016      0.003      0.002
 0.013      0.         0.01       0.         0.005      0.001
 0.006      0.         0.001      0.011      0.         0.003
 0.013      0.006      0.01       0.006      0.         0.007
 0.014      0.01       0.         0.006      0.         0.
 0.003      0.007      0.003      0.012      0.         0.011
 0.011      0.         0.005      0.005      0.007      0.012
 0.         0.014      0.006      0.         0.007      0.016
 0.013      0.014      0.004      0.004      0.005      0.014
 0.         0.001      0.         0.         0.015      0.003
 0.006      0.006      0.017      0.017      0.004      0.
 0.009      0.         0.01       0.011      0.005      0.005
 0.009      0.007      0.005      0.         0.004      0.
 0.012      0.01       0.         0.013      0.009      0.007
 0.011      0.         0.005      0.009      0.013      0.002
 0.004      0.016      0.         0.01       0.         0.
 0.004      0.003      0.01       0.014      0.005      0.01
 0.         0.002      0.006      0.         0.         0.006
 0.004      0.         0.002      0.002      0.009      0.016
 0.01       0.         0.013      0.006      0.016      0.002
 0.         0.005      0.         0.007      0.         0.
 0.002      0.014      0.002      0.         0.005      0.014
 0.014      0.004      0.006      0.009      0.         0.007
 0.         0.007      0.002      0.005      0.006      0.013
 0.39657444]",0.3965744400527009
7,"[0.016      0.002      0.         0.004      0.         0.002
 0.         0.001      0.002      0.001      0.         0.009
 0.         0.         0.014      0.006      0.005      0.012
 0.004      0.         0.005      0.         0.01       0.006
 0.012      0.011      0.         0.011      0.009      0.012
 0.013      0.         0.         0.016      0.003      0.002
 0.013      0.         0.01       0.         0.005      0.001
 0.006      0.         0.001      0.011      0.         0.003
 0.013      0.006      0.01       0.006      0.         0.007
 0.014      0.01       0.         0.006      0.         0.
 0.003      0.007      0.003      0.012      0.         0.011
 0.011      0.         0.005      0.005      0.007      0.012
 0.         0.014      0.006      0.         0.007      0.016
 0.013      0.014      0.004      0.004      0.005      0.014
 0.         0.001      0.         0.         0.015      0.003
 0.006      0.006      0.017      0.017      0.004      0.
 0.009      0.         0.01       0.011      0.005      0.005
 0.009      0.007      0.005      0.         0.004      0.
 0.012      0.01       0.         0.013      0.009      0.007
 0.011      0.         0.005      0.009      0.013      0.002
 0.004      0.016      0.         0.01       0.         0.
 0.004      0.003      0.01       0.014      0.005      0.01
 0.         0.002      0.006      0.         0.         0.006
 0.004      0.         0.002      0.002      0.009      0.016
 0.01       0.         0.013      0.006      0.016      0.002
 0.         0.005      0.         0.007      0.         0.
 0.002      0.014      0.002      0.         0.005      0.014
 0.014      0.004      0.006      0.009      0.         0.007
 0.         0.007      0.002      0.005      0.006      0.013
 0.39657444]",0.3965744400527009
8,"[0.016      0.002      0.         0.004      0.         0.002
 0.         0.001      0.002      0.001      0.         0.009
 0.         0.         0.014      0.006      0.005      0.012
 0.004      0.         0.005      0.         0.01       0.006
 0.012      0.011      0.         0.011      0.009      0.012
 0.013      0.         0.         0.016      0.003      0.002
 0.013      0.         0.01       0.         0.005      0.001
 0.006      0.         0.001      0.011      0.         0.003
 0.013      0.006      0.01       0.006      0.         0.007
 0.014      0.01       0.         0.006      0.         0.
 0.003      0.007      0.003      0.012      0.         0.011
 0.011      0.         0.005      0.005      0.007      0.012
 0.         0.014      0.006      0.         0.007      0.016
 0.013      0.014      0.004      0.004      0.005      0.014
 0.         0.001      0.         0.         0.015      0.003
 0.006      0.006      0.017      0.017      0.004      0.
 0.009      0.         0.01       0.011      0.005      0.005
 0.009      0.007      0.005      0.         0.004      0.
 0.012      0.01       0.         0.013      0.009      0.007
 0.011      0.         0.005      0.009      0.013      0.002
 0.004      0.016      0.         0.01       0.         0.
 0.004      0.003      0.01       0.014      0.005      0.01
 0.         0.002      0.006      0.         0.         0.006
 0.004      0.         0.002      0.002      0.009      0.016
 0.01       0.         0.013      0.006      0.016      0.002
 0.         0.005      0.         0.007      0.         0.
 0.002      0.014      0.002      0.         0.005      0.014
 0.014      0.004      0.006      0.009      0.         0.007
 0.         0.007      0.002      0.005      0.006      0.013
 0.39657444]",0.3965744400527009
9,"[0.016      0.002      0.         0.004      0.         0.002
 0.         0.001      0.002      0.001      0.         0.009
 0.         0.         0.014      0.006      0.005      0.012
 0.004      0.         0.005      0.         0.01       0.006
 0.012      0.011      0.         0.011      0.009      0.012
 0.013      0.         0.         0.016      0.003      0.002
 0.013      0.         0.01       0.         0.005      0.001
 0.006      0.         0.001      0.011      0.         0.003
 0.013      0.006      0.01       0.006      0.         0.007
 0.014      0.01       0.         0.006      0.         0.
 0.003      0.007      0.003      0.012      0.         0.011
 0.011      0.         0.005      0.005      0.007      0.012
 0.         0.014      0.006      0.         0.007      0.016
 0.013      0.014      0.004      0.004      0.005      0.014
 0.         0.001      0.         0.         0.015      0.003
 0.006      0.006      0.017      0.017      0.004      0.
 0.009      0.         0.01       0.011      0.005      0.005
 0.009      0.007      0.005      0.         0.004      0.
 0.012      0.01       0.         0.013      0.009      0.007
 0.011      0.         0.005      0.009      0.013      0.002
 0.004      0.016      0.         0.01       0.         0.
 0.004      0.003      0.01       0.014      0.005      0.01
 0.         0.002      0.006      0.         0.         0.006
 0.004      0.         0.002      0.002      0.009      0.016
 0.01       0.         0.013      0.006      0.016      0.002
 0.         0.005      0.         0.007      0.         0.
 0.002      0.014      0.002      0.         0.005      0.014
 0.014      0.004      0.006      0.009      0.         0.007
 0.         0.007      0.002      0.005      0.006      0.013
 0.39657444]",0.3965744400527009
